text,label
"vue can be found in croydon . however , it is available to you in english only . no language features can be specifiedit is located at the",0
tr5570 will you like to try it for yourself ?,0
of course . what would you like to know ?,1
the phone number is 01223355397 .,1
thank you good bye,1
"if there is anything else , do not hesitate to contact us again . good bye .",1
"okay , well , thank you for allowing me to help you . enjoy your stay !",1
tr6607 . ? ) . ? or 1 and 30 . ? ? can i get you anything else today ? i have stetina mattress at least,0
eraina would be the equivalent of a free parking fee of rs . 40 per foot and parking tickets for parking your car on red widbey road in white h,0
alrightyou are not born in cardiff . 03.09.16 you are welcome to have dinner with us as usual . how about an appetizer and stay,0
"the cityrooma addtl , have a great day .",0
"indian , bad frog , saer kya and jid , they are all great ! we found their table reservation centre and asked them which local restaurant they would",0
ok great to meet you ! have a good day ! hope you enjoyed my meal . hope you enjoyed using yours too !,0
your table is booked and is reserved for 15 minutes . your reference number is i9akfzc5 . can i help you with anything else today ?,1
okay churchill familyis there anything else you would like to tell us about yourself and your destination that you have visited and if so where you are going ?,0
tr3052 will be your ticket to hunterdon beach . go to huntingdongoc for more information and reservationsfirst you have to go into town . bo,0
the park which is centre of town and is located on campentus road has built in 30 day parking in the position you would need it for and it is,0
there are 266 trains going to peterborough . can you give me a departure day and time so that i can narrow down your choices ?,1
no information was found for it ?  please provide me with as many people as possible . what would you like to travel for ?  d,0
bangkok city is located in the west of the city with a minor tourist attraction available for just . 39g total and it is several hundred ten square feet .,0
"tr0469 arrives by 17:06 , would you like me to book you passage ?",1
"my favorite price range is currently 18 people , 30 free parking . it was an interesting trip . they have wifi . would recommend it ! 2 out of",0
"tr2061 arrives , it will arrive in 1 hour and 23 minutes by the time that you are wanting the phone number that was booked for it , which you have set",0
"holy trinity of monasticism , the dormant earthy of the area , the tender lapis lazuli . check with your local church for more info",0
we have 7 different museums in the west part of town . do you want me to give you a recommendation ?,1
thank you for using the cambridge towninfo centre .,1
"taxi booking completed ! your car is a grey audi , their contact number is 07263703306 .",1
train tr1008-control-4257 -w christian-a6zoeo script . txt package is fully functional and available on g21 .,0
"the tenpin , black cambridge airfield hospital with internet the tenpin , a cambridge airfield hospital with internet the tenpin , cam",0
"tr4288 arrives you by 7:33:29 (sorry , i cannot get it to that time ! ) . the toll is 75 cents and is that correct ?",0
welcome andhave a great day .  ye have enjoyed the privilege of working with me on for the majority of the day and our overall budget is the same as,0
tr4975 will you like me to meet with you today ? can i help with anything else i can help you with ?,0
tr6386 departs it is one that i can do twx,0
there are 3 hotel -s in the centre of town with free wifi . do you have a price range ?,1
the hotel is express by holiday inn cambridge . it is in the east and in the expensive price range . it include -s free internet and parking . shall i book it ?,1
"we have three cheap and moderate -ly priced guesthouses on the south end , or one expensive hotel .",1
"sure . we have the ashley hotel and the lovell lodge , both moderate -ly priced .",1
tr7943 leaves your address in the country about 14 days . is there anything else that can help me with today ? i will help you with anything else,0
graffiti is in the west part of town and the expensive price range .,1
you have a request and contact information for your region: wellamen@czechbulletin . com . entries for all four days of the,0
how about the ashley hotel in the north . it also has internet .,1
"the tr8760 laptop that i have for 30 days) and has all the rights i need and the room is cheap , free , and available to all . thanks for",0
enjoy your meal at the jinling noodle bar . have a great day .,1
carolina bed and breakfast has free wifi and parking if you want to book there .,1
ashley hotel that is available for 0-8002279265 which is at 12226 clifton rd that the location was completed and offers,0
the tr1827 rotis hotel is nice ! i have booked for you . the toll is 14.8317404 . can i book another room ?,0
"yes , la tasca matches your preferences . would you like their information ?",1
then booking number is 94327038176 . details what location will be your appointment ? date : time : 00:,0
it is gonville hotel . need a reservation ?,1
at 20:16:50 cet01:21:35 local time . thank you for contacting us .,0
booked you place the order and the address number as you do not want them to know or collect your information .,0
tr9589 leaves an imprint on your favorite restaurant and phone number . the contact information is ande . cambridge . uk i have good news . cam,0
"tr4202 will be short , but quite expensive . we do have several extra people that can help with anything , too . 22 people found this helpful . do",0
yeah . . . . . . . . . . . . . . . . . . . . .,0
"i do have one entertainment venue . it is called whale of a time . from what i hear , it is very popular . they are located at unit 8 , viking way , bar hill .",1
tr4824 leaves 5:36:19 tomorrow noon 08:56 . is there anything else you can help me with today ? do you have a seat in the back,0
yes 14:45 18.56 91741118 | {u ' ski bbc y8v pjz vy4f g0g qq and,0
"ok , your reservation is booked , your reference number is fcqzw2ot . can i help you with anything else ?",1
"most things yes , can you let me know what you want to see ?",1
"i booked this new townhouse for $2,245 and is located at 1810 lake .",0
"yes street is a little green hilly house with great views and a great day . , your taxi departs from our side of town . try to get a",0
tr3934 looks to be one of those twit holograms that e show your you are not lonely you are welcome . what else could i help you with ?,0
perfect . i am sure you will love it . good day .,1
"thank you , good bye .",1
"there are 2 turkish restaurant -s , the anatolia and efes restaurant . would you like me to make a reservation at one of them for you ?",1
the first train leaves at 05:35 and has a duration of 17 minutes . trains leave every two hour -s thereafter ending at 23:35 .,1
please modifiyv) 17:58 < theirxfdo> its fine 18:58 < stevenman123> is there anything else you want to know,0
you are booked for a yellow audi . your contact number is 07526986404 . may i help you with anything else ?,1
"i am sorry , there are no matches .",1
"the departure time and what type of flight would you like to take ? you may wish to request another day (for example) , and there are several options available as",0
"yes adress of a few hundred minutes in the hills . keep an eye on me , goodbye . *** but what about what type of trip are",0
which one is sort of perfect for you ? ) . thanks for looking . have a great day ! btw . my recipe takes about 20 minutes in,0
tr6488 leaves : 00:21:22 . 13 am est est : 12:21:21 . 2 out of the 6 king restaurant -s with free wifi,0
grafton hotel restaurant serves british food in the east part of town . is there anything else i can help you with ?,1
do you need anything else ?,1
we have lots of wonderful museums . is there a particular area of the town you would like to find one in ?,1
all set . your reservation for one is confirmed for wednesday at 19:30 . your reference is hb2twwh0 . is there anything else i can do for you today ?,1
allenbell and buntingsey roads . where is the ferry departs from ? thank you for calling and we can get you to your destination by,0
thanks for booking with us . have a great day !,1
you are all set ! reference number ysgi8lq1 . is there anything else i can help you with ?,1
"train tr8903 , buy it today !",0
oh dear . . . goodbye . . goodbye . . goodbye . . goodbye . . goodbye . . goodbye . . goodbye .,0
tr2045 will match there order to book in like usual but give 2 stars to the area . booking to the shop is available . no pre-arr,0
thanks for using cambridge towninfo centre . bye !,1
broughton house gallery is at 98 king street . the postcode is cb11ln . and their phone number is 01223314960 . did you need anything else ?,1
"train# tr7548 leaves cambridge at 10:11 , arriving in kings lynn at 10:58 . would you like me to book your ticket ?",1
the the missing sock fits that criteria and is in the cheap price range . how else can i assist you ?,1
have a great time and i hope you enjoy your stay ! goodbye,1
the address for the botanic gardens is bateman street and the phone number is 01223336265 .,1
what type of food are you interested in ?,1
great newsyour coming soon ! :),0
ok . the total fee is 39.2 gbp payable at the station . your reference number is wvsmpoew . can i help with anything else ?,1
"moderate -ly for the encepage , -xtrose or anything else . ie -saverbridge which is cheap -ly ?",0
city center . you have 40 minutes in this area . you are welcome . arrive . if you need anything else call 877-4751 or contact the magistrate,0
"i can help you with that . how many people in your party , and at what time ?",1
i recommend great saint mary 's church . its postcode is cb23pq and the entrance fee is 2 pounds .,1
thanh binhaiy ? ,0
"two results have been judged by blue hat judges for this reference , what are you looking for ?",0
"well i get a lot of phone calls all day looking for details all the time at this address , you have very good results . greatbye",0
the tr3085 . the trellis is super easy to get to . or that is their preference . this park was last accessed 15 mins ago . do you need,0
tr5662 will get you to cambridge at 08:09 . would you like a ticket on that train ?,1
i can do that for you ! where would you like to go ?,1
"thanks for using our services , have a lovely day .",1
it was a pleasure . thank you for using our service . good night .,1
call back by 2 pmit will be at the hostel pool . it is a 12 bedroom hotel located in the centre west of town (the address is,0
seems like you need a record player to help you identify what area you want to go to the range . maybe get me a 5 star blue rowhisbane,0
your taxi is booked . your car type is a grey tesla and the contact number is 07621703476,1
okay and what day would you like to travel ?,1
and what day would you like to check-in ?,1
"alright ! . . . . . . . . . . . . . 1 g2hq 2 , 2 jbu",0
you are very welcome ! have a nice day !,1
"reference number is :3i3ao8sd6 . this address is at 1255 google street , a two bedroom home and one day care centre area",0
"11:45 it will be starting later today , and you can pre-order the phone and phone number by clicking on the name of the saint address in the back bar",0
excellent ! love it ! :v ? hi . when are you planning to move back ?,0
"the junction is located on clifton way , cb17gx . they can be reached at 01223511511 . unfortunately i do not have any information on their entrance fees . is there anything else ?",1
the farebook and an andrew-1 passenger bus and taxi to dundee and crokdale for 70 pounds each and a travel allowance of 33.50,0
the tr1854t8 is a contemporary 4 star hotel located in tonkers . the bathroom is queen size and it is at 15k and it is friday,0
"we list every type of noodle restaurant in charlotte and have your name for that , sorry but no request for recommendationsdo you have a preference range and price",0
yes would love to be there if you would like to travel for me . the hotel is a popular price but could have both breakfast and dinner at 3:30,0
"queens college will be open that day . . . good luck .  . .  .   yahoo , ",0
"okay perfect . have a great day , goodbye .",1
"that is odd . ugly duckling does not have a phone listed . i can give you their address , or i can book a table for you ?",1
"the ali was going to be expensive and expensive , but the fact is the ali will be safe , and easy , so thank you for using our service ! )",0
tr0031 leaves your phone number to let you know that the contact number for mlworksbad is : mlworksbad59 . try calling 534221832 on,0
cambridge offers information and time to book a lodge that you can stay at over 3 days ?,0
you can contact them at 01223257168 .,1
you are very welcome ! have a great time in town !,1
"okay shanghai . com , which is located at 012881820177 . there are several cheap cheap boutiques with price -s starting from 150 dinofrice",0
ok i have the finches bed and breakfast for you .,1
i think your best bet is acorn guest house . they fulfill your need for free parking and are in the north .,1
the phone number at the hotel . you can reserve by calling me directly or by calling 1-77866078 . is there anything else you need to know,0
"your updated thank you card ) . your welcome , goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye . goodbye",0
that sounds awesome ! ) .,0
i have 5 different gueshouses listed . for what day and for how many please ?,1
"the tr466922 is a stockbroker , worth 18 pounds . let us know if you need more information about you , or if you can add a price .",0
"there are many restaurant -s that meet your criteria , is there a specific type of food you would like to eat ?",1
tr6357 leaves thecatmayhem 49 miles east heatherfield is over the lake please enter isabel at 44159 tr6336 leaving north,0
ok i will book that for you and get you a confirmation number,1
where did you purchase this system from ?,0
"tr5517 will be available for you shortly . continued history bus 41 is located at 108 oxford street in kingston , on their white card . they",0
"yes , it is located at 154 chesterton road . may i help with something else ?",1
it is free ! anything else i could help you with ?,1
"their is a total grey area , and your postcode is 6010 londoner5p5y .",0
"i have a cheap 4 star in west , and two expensive onesone in west and one centre . which one are you interested in ?",1
there are 13 colleges in the centre of town . christ 's college is in the centre of town and the entrance fee is free .,1
tr4859 is there anything else you want to tell us about the barcelona basketball club and the theater area of your interests ? will try our cafe themed restaurant,0
awesome ! thanks for your understanding ! we have a price range that matches that you are looking for . and this place is from australia,0
gourmet burger,0
it is not allowing me to book that for you . is there anything else i can try for you ?,1
booking was successful . reference number is : ftfrigty . can i help with anything else ?,1
sorry about that…you are definite -ly not the guy i mentioned earlier . let me know your preference in the comments area and will try to reach you in a future,0
"tr8017 will house that 427 n 78th avenue , all price is $0.5595 , which is a lot of money down here for people with a",0
01223314960 and i am sorry i have not been able to confirm a guestbook yet . have a great stay . goodbye !,0
parkside pools is in that area . their phone number is 01223446400 .,1
"i have a few more , moderate or expensive , which do you prefer i book ?",1
the number is 01223332320 . is there anything else i can help you with ?,1
i have 10 trains departing from stevenage on friday . they depart every 2 hour -s beginning at 05:54 . can i book one for you ?,1
okay i have a pebble with all sorts of accents . they are all callable and their -ss are yes . do you have a preference on,0
tr8903 leaves it at home and 15 minutes later you can finally meet the american driver . the nearest postcode is : ɛlvɒc,0
"you will need to pay 16.6 gbp at the station but the booking was successful , your reference number is rwdskr05 .",1
yes when your price is ? am i getting it from london ?,0
"for the first time in over three decades to improve schools in center city , you will be glad to know that you are eligible to participate in today 's free school",0
"the area is for other events and offers sports) . to reserve a room , contact the booking agent at bflconnells city centre or visit their",0
thank you for using our service today !,1
would you like me to book you a room at the avalon on 62 gilbert road ?,1
"which days do you need a ticket to avoid ? ) , we have lots of available options . . . enjoy . . . . . . .",0
okay glad to see you .,0
thank you for using our service . have a wonderful day !,1
"i can make you a reservation , how long do you plan on staying ?",1
its address: 354 old mann blvd newmarket ny 12066 fax: 02288240925 abbottville,0
"warkworth does not have a hunting lodge or lodge to settle there but there are small lodge space , a place to stay in which to book one of the four for",0
j restaurant meets your requirement -s .,1
i can help with that . do you have a time in mind ?,1
we haven't gotten a lot of calls lately about the centre for halloween . may i make a 3 day postcode to book tickets for you ? cb0614,0
"i am so sorry , but there are no available rooms for that length of stay starting on sunday . would you like to book a different day or shorten your stay ?",1
"no problem with it , all that bothering you today is that what are you looking for ? 3 starssir ? 2 starswould that be worth more ?",0
"hakka is located in the north of town , in the town centre and is only 24 minutes away from the expressway station . the addresses of all three",0
"train tr6725-22) and the tr6725 seems like it'll be one of the most expensive of the 35 . get the free ticket . , in our",0
i have found 4 restaurant -s . do you have a preference of area ? if not that kohinoor in the centre is very popular .,1
cineworld and vue are both excellent . do you prefer the south or centre of town ?,1
you would arrive at 09:52 . the ride is only 19 minutes .,1
i have reserved your table . your reference number is gdp785rs . is there anything else i can help you with ?,1
"zizi cambridge address : 7164560956 james satin elizabeth creek carok water street czizicua bridge carok ,",0
"the nightclubs , which would cost $35 million apiece , is a tempting proposition to locals .  he later called it a dream come true and confirmed that the",0
"what dad wants ?  what would you like me to do for you ?  i say looking at you . well , the horse may need a few more town",0
"tr9003 will be forwarded there on saturday 07:08 am . will it be anything else ? and if anything else , leave a comment !",0
i hvete dube duen anneste pub chez lite shai sing le siren harpenden anden maris sundae georgain,0
"the sitar tandoori is located at 43 high street cherry hinton , postcode cb19hx . would you like to make a reservation ?",1
"hmmmm , and time again you are welcome",0
the swimming pool is a nice alternative for the go and the bike ride might be a little too expensive for you . ,0
"thank you for using the help desk , enjoy your day .",1
"the post code and phone number for the nirala is c . b 4 , 1 u . y and phone is 01223360966",1
you are welcome . enjoy your stay in cambridge . bye .,1
tr3043 arrives in redbridge at 11:33 as advertised at great price -s . great info and the cbq is 3 hrs .,0
"the food place is located in marjorie 's park , close by creek , maybe 3-4 minutes east of town . have a nice day ! all within",0
if you need anything fell free to call us .,1
"booking was successful , the total fee is 113.4 gbp payable at the station . your reference number is abkff3sh . what type of place are you looking for ?",1
"grafton hotel restaurant serves british food , is in the east part of town and in the expensive price range . their phone number is 01223241387",1
okay great ) i have no problem with it . glad you found your location !,0
i have found 7 guesthouses that meet your specification -s and are in the moderate price range . would you like me to make a recommendation ?,1
the churches or any place) . are they booked or is there anything else you need to know ? i am sorry but i was unable to book anything at one,0
our database why is my phone number different from yours ? : uhh nice ! where are you travelling ?,0
what would you like to pay per night ?,1
"you are all set , look for a black audi , they can be reached by phone at 07657880984 . is there anything else that i can assist with ?",1
you are welcome . good-bye .,1
tr8331 leaves tx cb 07:33:52.99 . b8cta6ff leaves tx cb 10:41:51.9d55,0
the stazionelezitomilrofurhu forarkina forarkina acorn and pina colada belisare . would you like,0
the postcode is ʻu4jx what is your current address ?,0
"tr8705 will probably have it for you that day or something , that fee is ?",0
is there anything else i can help you with todoay ?,1
would you like me to book it for you ?,1
bye bye all there to it . -mm,0
what type of food are you looking for ?,1
ok de u byes a todo o i was well we shall meet you two the next day . !,0
i sure can ! the tr1502 leaves at 11:00 . would that work ?,1
i haven't mentioned it that many times in those tsukonomi . net threads . can i help you with anything else ?,0
let me a contact number .,0
okay is a 37-year-old indonesian travel consultant and plans to visit the islands on three days in january and may . british airways is offering holiday,0
what about tr7222 ? it leaves at 21:01,1
"i have booked your room , the reference number is hjjd56xe .",1
"the tr9286px = . 3 in windows currency room . can i help you with that ? , )-",0
great . thank you for contacting cambridge towninfo centre .,1
what times to visit vs compared to what area of town would you like to be in with you ? okay we have our next stop on 16 th,0
"i am sorry , that was not available . can i reserve a different hotel ?",1
i apologizethat last i could offer it yer contact number is -79989523941 -589995232 . reference number is 05wktq8yy,0
we have nine restaurant -s that match your search . do you have another preference ?,1
"upon booking , we were able to get your address within 15 minutes . by the way we found one that works in las vegas . the wait was successful . enjoy",0
"tr0035 arrives at 6:48.19 pm . four ten band members arrive at 6:58.39 pm , with their departure order included as part",0
"the cambridge belfry is a cheap hotel with a 4 star rating . it is at back lane , cambourne . can i book it ?",1
"okay , have a good day . thanks !",1
the postcode is cb11jg . you are very welcome goodbye,1
"im sorry , i am the manager and it is training day , we have two four star hotel -s in the centre university arms is expensive and alexander bed and breakfast is cheap ?",1
allenbell has some of the best wifi in the city of waterloo .,0
unfortunately there is no vacancy on that day at that time . can we try another day or time ?,1
"okay just got to try that bit of fun . i'll get to it all by friday . after the jump , was wondering what kind of food you",0
"primavera s swimming pool is located in the centre of town and is not on any reservation . , will you like to book the cambridge station ? , i hope",0
glad i could help . have a great day .,1
"there is a boat dock , museums , or some entertainment venue -s in the east . do any of those sound interesting ?",1
i have booked you . thank you . goodbye .,1
how about train tr7324 that leaves at 21:40 and arrives by 24:23 . would you like to make reservations on that ?,1
ok . good luck with your dispute ! goodbye .,1
"unfortunately , there are no cinemas in the west . can i try another area ?",1
the full specification -s and pictures can be found here .,0
tr0862 will take the route 527m . sorry we will need your phone number from 11:00 a . m to arrive . there is,0
"sure , there are 4 place -s like that . do you have a preference for lodging type or price range ?",1
thank you for your time .,1
i have it booked for you . the total fee is 100.24 gbp and the reference number is jixsct7d . is there anything else i can help you with ?,1
i am sorry there are no cheap french restaurant -s in the central area .,1
"tr1502 arrives for €6.34 per hour or 15 minutes , which is the price that you would be charged if you booked your hotel booking , then cancel your",0
primavera has become quite popular during the summer time . this place is popular and has a beautiful view of txti river valley and oaklake mountains . please call,0
"the nightclub , it is called ujo by the way) you have to look at the nightclub is bar 533 and be sure to check the",0
"any location . the sex ratio is 66.2 for single men , 29.9 for married women and 11.6 for the aged group . reference",0
"i need more info on the departure site , date and time , please",1
thank you for using the cambridge towninfo centre . have a good day .,1
"tr5298 leaves the city . in 15 seconds , tell your phone number and post a reference . no leave time listed . sparks road pw198",0
best choice .  rosalind paid the £25m fee and was found by the police within 5 minutes . the four companies that work in,0
you are more than welcome !,1
tr0292 will let you know when he departs the station . will you like a reservation or food ?,0
tr2083 will stay available for a total of 21 minutes to departs . please make an appointment for free today . you may make a booking or book online by phone,0
phone is that wifi is free . tell me if you need to change in price . any problem ?,0
"i apologize , there are no restaurant -s in the expensive price range that serve welsh food . would you like a different type of food ?",1
"yes , it is in the centre .",1
no problem . your reference number is gwqnwqxd . anything else ?,1
"that on tuesday , can i give you a statement on thursday , and how many people are there and when will you be leaving . what day and where",0
we have nine cheap guest houses . all offer free internet and free parking . some have 0 star rating -s and others have 4 stars . what sounds good to you ?,1
the maharajah binti friday wedding will be in the centre of town for 6 days the price is 25.00 pounds starting at the bride price . total,0
"that narrows it down to one choice , the university arms hotel . it meets all of your requirement -s , plus has parking . would you like me to check availability ?",1
tr8494 leaves en route leaving the city centre by 3pm . the departing date is 4:17pm . are you ready for your package ? or do you have,0
"the archyway . ) continue with your turns at the course , your destination on 26th , and the street numbers of parkativa nizajaza in",0
"this is a museum in the south , it is free to enter . would you like their contact info ?",1
the tr5831 was located at 36:54 hrs at 444 distant and nipigon street was located at 17:08 minutes at 17:08 . in short i,0
absolutely ! that number is 01223338300 . anything else for you ?,1
they system is impressive . the co-ordination is also good and are both nice and free . the restaurant is located at 1160 e colfax blvd in,0
tr9102 arrives at base 11:45 . there is a passenger with interest . all you need is the machine code and your code (boatpark1100_prj,0
the parkside apartment complex is a 14 bedroom guesthouse and 4 bathroom complex . all have telephone number signs . there are 66 area college parks . i would also suggest,0
"tr0743 is leaving cambridge at 13:21 and the cost is 12.80 pounds , how many tickets will you need ?",1
"sure , what kind of restaurant ?",1
"i recommend gonville and caius college located intrinity street , cb21ta . do you need the phone number ?",1
the gandhi . he died at a hospital . they do not have any information about us . do you have a car ? send me an email . bye,0
please clarify what kind of room you are booking at ? nomost of our beds are at a different price range . what type of food do you,0
"taxi has been canceled by the tow truck driver , they are still unable to make a phone call back to you after 5:00pm . what will happen to",0
tr8042 will arrive in berlin at 13:00 . . . . . . . . . . . . . . .,0
both have wifi : 93 at 57 at sunday and thursday a 17:00 on 93 at sunday . will you have time for me ?,0
"your room is booked , ref #dosetwfu , and a red audi will pick you up and get you to the restaurant for that reservation . contact number 07840525996 .",1
my listings – do you have a price range in mind for this trip ? what is your preference ? is there anything else i can help you with that would i,0
"there are 5 theaters in the whole of cambridge , do you have a specific area in mind ?",1
sure . the train id is tr2471 and the duration is 51 minutes .,1
tr5874 arrives 11.27 and will cost 16.60 pounds . is that it ?,1
"okay no 5 ashworths saturday with cake at , cb34hvb . museum street is located today . goodbye",0
"sure , i recommend autumn house . it is on 710 newmarket road and is very popular .",1
"sure , i can find that information for you . i can also book a reservation for you if you have a certain time you wanted to go ?",1
enjoy your time,1
you are booked with reference number 9n3uajna . anything else i can help with ?,1
good bye to my dear and grateful brethren all .,0
"the tr2153 departs cambridge for bishops stortford on tuesday at 17:29 , would you like to book a seat on this train ?",1
"the hakka walking nymphoth , vivianietco . co . uk , 01213522404 , ? , thanks , va je",0
"i am sorry , but there are no restaurant -s in the center of town that offer kosher food . would you like me to check another area ?",1
"rice house now has grand , two side gardens , gardens and a museum . while there are so many restaurant -s that may interest you that would fit your",0
"a majority of moderate republican voters are religious , moderate republicans have a lot in common and most of them have low levels of education . they are perhaps slightly more moderate",0
"no hotel -s or guesthouse in the west , can i try an alternate search ?",1
booking was successful . the table will be reserved for 15 minutes . reference number is : k3ebx9qt . the booking is at the golden curry . need anything else ?,1
i have booked your table at the bedouin . your reference number is 52cpsy3c and we hope you have a great day !,1
"okay , first let me know which day you want to leave and time .",1
"both choices) , and no eponymous character of note has a singular goal . update: somebody have a nice post to help you out with anything else you",0
your booked room has 3 couches in a different size with different price range -s . will this work for you ? i have no problem leaving a description for you .,0
so for that time .,0
how many tickets will you need ?,1
how many tickets would you like ?,1
"yes . the cambridge punter is at 251a chesterton road , and their phone number is 07807718591 . is there anything else you would like to know ? or anything else i can help you with ?",1
"i was able to book a room at the gonville for you , ref#ae00vohe . can i help you with anything else today ?",1
tr0104 would you like to place your order today ? have a great day !,0
i am unable to book the room at this time .,1
curry king is an indian restaurant in the centre of town . would you like to make a reservation ?,1
there are several available . do you have a preference on time ?,1
there is a train that departs at 9:09 from leicester on saturday at arrives at 10:54 the same day in cambridge . is this good ?,1
"okay , what is your departure site ?",1
"booked . com for references to the location . favorite favorite favorite favorite - , 01:06 : , make it a day . , have a great evening",0
"no problem , i have got it right here . they are located at 83 regent street and their phone number is 01223356666 , is there anything else ?",1
great ! i have a yellow toyota picking you up at 02:15 . the contact number is 07441551293 . is there anything else i can assist you with ?,1
the cambridge contemporary art museum is in the centre and free to attend .,1
"ok i changed it , would you like me to book it for you ?",1
"i was unable to book for that time , would you like me to try something else ?",1
excellent choice for beginners to seasoned outdoorskennewackeys . this type of product does not make use of dust bottles which would work for any party or traveling,0
reference number: 7szz3a9') . 32 customer service form acceptedenter your contact number and contact number and a telephone number at 0122,0
where you wanting the taxi to pick you up at cherry hinton hall or the royal standard and at what time ?,1
the tr3702 will hit your gas station close to their time slot by the end of your booking . do you need assistance with any questions ?,0
we didnt have bongs in there at the time of your booking . sorry we were leaving the northmost tip of town for you ! will there be,0
the postcode for ballare is cb23na . how else may i assist you today ?,1
"tr4212 leaves at 09:35 , would you me to book you ?",1
"when would you like your reservation to start , how long would you like to stay , and how many are in your party ?",1
"the tr2166 list is found here . a big thank you . , and best regards ,",0
booking completed ! booked car type : white skoda contact number : 07702130811,1
"goodbye , and thank you for using our service .",1
the emergency services and students are being interviewed . what do you want to know about this place that you are visiting ? info due to,0
tr4792 leaves down at the station . btw the phone number for cambridge park is 0146144087 . btw the contact number is 0146156,0
will you need free parking as well ?,1
you are welcome and thanks for your call today ! bye bye .,1
the tr2512 will fit your needs . would you like to book this train ?,1
tr6626 leaves they are parking in garage #33 . if i can help with that i'll do anything i can . 5 stars ! . . . !,0
nice place to stay is venetian plaza .,0
"unfortunately , i do not show any 5 star hotel -s . would you like to try a different rating ?",1
the adc:98c5df74bcd9c8758f1934b17f7ae9.5500691498424.8,0
enjoy your stay ! goodbye !,1
"unfortunately eraina is dead !  no , you could stay for a bit and make your way back to the castle castle and your destination is definite -ly there . .  <mo",0
hakka has also been living in hawai'i for five years and he is willing to help you with any queries about our hotel . day 6,0
okay i'll leave for you :d bye !,0
great . have a fun trip !,1
how about acorn guest house ?,1
there are 23 museums in the area of cambridge what area do you want ?,1
where and time of the event) are made possible by direct contact from you . to book an appointment for your table or taxi please contact accessusdb,0
i have train tr2257 leaving at 14:11 and arriving at 14:58 . would you like to make a reservation ?,1
it sounds like there is only one doctor in town but i will try all of those around tns day in and day out .  the following day everyone,0
i was able to book your taxi for you . it will get you to bedouin by 15:30 . be expecting a blue honda . their number is 07893602795 .,1
thank yopuagi .  there are various ethnic and gendered options available to you with different preferences . there are all people in black and white and you might,0
the 09:16:23 pm . . . has that runayed you anything . ? . . . i can help . . . . .,0
"i am sorry , they do not have a phone number listed . would you like to book a table ?",1
okay i have many choices for you . could we narrow it down by price and star rating ? will you be looking for parking and wifi amenities and,1
"darry 's is located at 40270 king street city centre , cb11ln . their phone number is 01223505015 . can i help you with anything else today ?",1
booking was successful . reference number is : ih9gbuzf is there anything else i can help you with today ?,1
"01223464646 phone number can be found at , grosvenor grosvenor australia phone number is 01223464646 address of place can be",0
"i was able to book you a table for four at cote on thursday at 13:15 , reference: 8s4q3a4d . can i assist you further today ?",1
is there any other information i can get for you at this time ?,1
"i'll book you in the alexander bed and breakfast , it is quite good . your reference number is 1d3axx7x . is there anything else i can help you with ?",1
"i ran around his house with what he thought would be a 5:20 pm phone call to check the area of town , something with off 6:30 .",0
"id is tr0625 , travel time is 79 minutes and you will arrive by 22:55 . anything else ?",1
"ballare nightclub in otisville , where you can get 14€ for 15 minutes . you will also get an 8-hour wifi and free parking for as",0
the tr3600s will be available from 9:00 to 10:00 with other options starting at 10:45) and starting at 12:00 (red to,0
there are 8 trains that meet your criteria . they run every two hour -s starting at 09:29 . what time would you like to arrive in cambridge ?,1
"i am sorry , but i am not finding any moderately-priced african restaurant -s . would you like to try a different cuisine ?",1
"sure , there is abbey pool and astroturf pitch in the east , address is pool way , whitehill road , off newmarket road . what else can i help with today ?",1
"train tr2257 at 9610 east 58th street (4.49 usd each) 1927 san carlos blvd , salva road friday , belén",0
"absolutely . the peking restaurant is located at 10 homerton street , city centre . their postcode is cb28nx . can i reserve you a table by chance ?",1
we do not have any guest houses in the centre . how about a hotel ? or an expensive one ?,1
what day and time are you looking for ? how many people will be in your party ?,1
eight people is miami and their address is . how many tickets will you be able to get to texas to ?,0
trainid tr0141 . have you booked your room today ?,0
"curry prince is located at 451 newmarket road fen ditton . their postcode is cb58jj , and their phone number is 01223566388 . would you like to book a table there ?",1
"tr8431 leaving 9:07 pm reply okay , do you have anything else for me today ? reply very good . have a great time !",0
you are very welcome . have a wonderful day and thanks for contacting the cambridge towninfo centre !,1
"so , by the way . there are twelve workstation restaurant -s that have consistent price -s , what day would you like to enter ?",0
"please find a suitable location using the : ) , and please let me know what area you want to look for with a colour : ) .",0
"tickets on monday 11:52 -12:52 . if you have anything else needed , post a message to [email protected] and we'll try to",0
"how long will that take ? ) $1,093 and week for 3 bedrooms and $1,085 for 4 . total length of stay is approximately",0
"happy to be of help , and i hope you enjoy the museum . goodbye !",1
"farewell , had one of those on hold for two days . for me it is quite expensive . it costs about 9 pounds . would you like to have it on",0
and which dates would you like to contact today ? ) . (underpayment to be recorded for todaywhen could you be more comfortable pleasewould you like,0
tr6628 leaves at 6:56 pm . no problem . thanks . bye . . . goodbye . . . goodbye . . . goodbye .,0
there is one korean restaurant in centre of town . it is expensive . it is called little seoul . would you like a reservation ?,1
tr8522 arrives at 07:07 .,1
i have 8 seats reserved for you . your reference number is o2j7w28g .,1
yes . la tasca is a nice spanish restaurant in the moderate price range .,1
