text,label
"i recommend carolina bed and breakfast , it is in the east , moderate -ly priced , and comes with internet and parking .",1
tr6203 will get you in at 15:51 and cost you 18.88 . would you like me to book a ticket for you ?,0
your reservation was a success and the reference number is jtwxfm7m .,1
there is the curry prince and rajmahal restuarants serving indian food . then there is the pizza hut fen ditton serving italian food . which would you like more information on ?,1
the church is located in market square postcode cb23pq . i do not have access to the full address .,1
i have made that booking for you . the reference number is rkbqj4lx .,0
your booking was successful . the table will be reserved for 15 minutes . your reference number is : dkb62v27 . can i help you with anything else ?,0
there are more than 20 hotel -s that are 4 star . is there a certain part of town that you would like to stay in ?,1
thank you for using our services . have a great day .,0
i have made a reservation for monday at 17:30 for 4 people . your reference number is 1kluae2j .,0
cambridge lodge restaurant fits your criteria . would you like more information on it or would you like to book a table ?,1
you are welcome . have a great day !,0
there are oodles of trains from bishops stortford to cambridge . what day and time would you like to travel ?,1
"i was able to book it , reference number is jaaa0fj8 .",0
"i have found 23 guesthouses with wifi . would you like to further specify your request , for example by price , star rating , or location ?",1
saint johns chop house is a moderately-priced british restaurant on the west side of town . would you like me to book it ?,0
booking completed ! booked car type : yellow skoda contact number : 07866277583,0
where are you departing from ?,1
you are welcome . have a great day .,0
there are not any cheap 3 star hotel -s in the area . would you like to try a different price range or star rating ?,0
i am glad i have been of help to you . great day,1
"certain -ly , but first i need to know where you are departing from and what your destination is .",1
i can help you with that . where are you going to ?,0
your reference number is ybx5lxoc . is there anything else i can help you with ?,1
i have 12 trains leaving after 16:15 . would you like me to book one for you ?,0
"i have two , graffiti and travelers rest , shall i go ahead and try to book ?",1
booking was successful . the table will be reserved for 15 minutes . reference number is : plgquxc8 .,0
"the entrance fee is unknown , i am sorry . is there anything else i can help with today ?",0
"tr1268 meets your criteria . would you like me to book a ticket ? if so , how many tickets would you like ?",0
what kind of food would you like ?,0
i have a white volkswagen booked for you .,0
i,0
where would you like to go ?,0
the train will arrive at 15:27 . may i book a ticket for you ?,1
"there are 13 colleges in town , would you like more information about one of them ?",0
what time would you like the reservation for ?,0
thank you for contacting cambridge towninfo centre . goodbye !,1
we have 23 museums in various area -s of town . would you prefer an art gallery ?,1
it leaves at 14:11 . would you like to book it ?,1
there are two expensive mediterranean restaurant -s in the centre of town--la mimosa and shiraz .,1
"tr8199 leaves at 19:06 , would you like me to book it for you ?",0
the postcode is cb58ld . can i assist you with anything else ?,0
tr7744 leaves stansted airport at 16:24 and arrives in cambridge at 16:52 .,0
yes that is located in the north . should i book it for you ?,1
the post code is cb23bu . can i assist you with anything else today ?,1
tr2145 will arrive by 10:32 . would you like to book a ticket ?,0
there are 7 trains leaving cambridge that day . what time would you like to leave ?,0
what day would you like the reservation for ?,0
i have booked a taxi for you . be expecting a blue bmw . the contact number is 07239644669 . can i help you with anything else ?,0
your booking was successful . your reference number is 5indnyf8 . is there anything else i can help you with ?,0
"unfortunately , that hotel does not have availability . would you like to try a different hotel ?",0
your train departs london liverpool street saturday at 13:39 and arrives in cambridge at 15:07 . can i help connect you to anything else in our city today ?,1
what type of attraction would you like to visit ?,0
"tr7213 leaves cambridge at 05:40 and arrives at the airport by 06:08 , does this suit your needs ?",1
the cambridge belfry is a cheap hotel in the west . would you like their address and phone number ?,0
all saint 's church is a great place to visit and it is an architecture attraction .,0
there are two trains that would work . one leaves at 8:11 and the other at 9:11 .,1
i can definite -ly help with that . did you want me to look for a specific restaurant ?,0
i have booked your train for arrival at 15:09 . your reference number is yenh8fdc .,0
"great , your reference number is o8vh7vl6 . is there anything else i can help with ?",1
sure thing . postcode is cb21tt . where are you departing from ? and what is your destination ?,0
the booking was successful your reference number is xuksdfw4 . is there anything i can help with today ?,1
"ok , what day would you like that set for and how many people ?",1
you will have to work that out at the station . i apologize .,1
"there are 44 attractions in town centre , what type of place are you looking for ?",0
the tr118 arrives at 10:35 . does that work for you ?,1
what day would you like to travel ?,0
booking was successful . the table will be reserved for 15 minutes . reference number is : zyqx1tyk .,1
how many tickets would you like ?,0
saint johns chop house is a british restaurant located in the west at a moderate price . would you like to book a table ?,1
gallery at twelve is a museum on high street . the postcode is cb15dh and the entrance is free .,0
"sure , i can help with that . where will you be departing from ?",0
it is 5 pounds to get in,0
i can help with that . what is your departure station ?,0
there is nothing fitting those criteria . i do have 9 moderate -ly priced guesthouses with free parking . or would you like to change something else ?,1
"i am sorry , i was unable to book the university arms for 3 people and 3 nights starting on saturday . would you like to try another day ?",0
"i would suggest tr7604 , it departs at 19:11 on saturday and arrives by 19:58 . would you like a ticket ?",1
it is a park . can i get you any more information about it ?,0
do you need parking ?,0
"acorn guest house is a 4-star hotel located in 154 chesterton road , should i book it for you ?",1
thank you so much for calling ! enjoy your trip ! goodbye !,1
there are no hotel -s in the east that match your criteria . would you like to try a different area or type ?,0
before i book your restaurant would you like to book your lodging ? i think you will like hamilton lodge . it meets your needs .,1
there are 214 star guesthouses in cambridge . do you have a price range or an area preference ?,0
"certain -ly , it is in the centre area and is in the expensive price range . is there anything else i can help you with ?",1
2 stars . hotel .,1
"finches is a guesthouse , and their number is 01223276653 . can i help with anything else today ?",1
i do not see any hungarian restaurant -s listed . would you like me to look for a different type of food ?,0
thank you for contacting cambridge towninfo centre . have a nice day !,0
what day will you travel ?,1
i have 2 options for you,0
i do not have anything that meets that criteria . would you like to try another area ?,0
"i am sorry , there are no swimming pools located on the south side . would you be interested in visiting a different attraction ?",1
there are no 4-star lodgings available in cambridge that meet your criteria . shall we check 5-star location -s instead ?,1
what time do you need to be picked up or dropped off at ?,0
absolutely ! saigon city is an asian oriental restaurant in the north . it is a little expensive but worth it . it is located at 169 high street chesterton . their phone number is 01223356555 .,1
it is in the north and has parking and internet .,0
thank you for using our service .,0
"you are welcome , have a great day .",1
it is a chinese restaurant located at cambridge leisure park clifton way cherry hinton .,0
there is one hotel that meets your needs . it is called cityroomz and is in the moderate price range . would you like to book a room ?,0
do you have a departure or arrival time in mind ?,0
ali baba is a great restaurant that fits exactly what you are looking for . would you like me to book a table for you ?,1
the alexander bed and breakfast is in the cheap range and the university arms hotel is in the expensive range . which do you prefer ?,1
your reservation for 4 people at 17:30 on wednesday at restaurant alimentum has been made . your reference number is : m3tw6mpa .,0
the entrance fee is free . can i help with anything else ?,0
"a white honda will pick you up at dojo and take you to magdalene college , the contact number is 07882764497 . is there anything else i can help you with ?",0
curry garden is an expensive indian restaurant in the centre area . would you like me to make a reservation ?,0
your taxi has been reserved . it is a white skoda and you can contact it at 07059964954 .,1
"i am sorry , but there are no 3 star guest houses in the area . would you be interested in a guest house instead ?",0
el shaddai is a 0 star guesthouse located in the centre has both free parking and wifi . what days are you interested in staying there ? can i book for you ?,1
"thank you , goodbye .",0
how about cherry hinton hall and grounds on the east side of town ?,0
tr0254 departs at 17:21 and arrives by 18:10 . would you like a ticket ?,1
cityroomz is a 0 star hotel . the post code is cb12tz .,0
i have listings for 2 cheap and 2 expensive options with free parking .,0
"sure , what day will you be arriving ?",1
there is darrys cookhouse and wine shop that serves modern european food in the expensive price range . would you like to book a table there ?,0
"i d be happy to book that for you . first i ll need to know what day and time you would like to dine , and how many will be dining .",0
the postcode is cb17ag . would you like me to book it for you ?,0
how about the tr8017 ? it leaves at 15:29 and arrives at 16:07 in bishops stortford .,1
there are 6 indian restaurant -s in the west . do you prefer cheap or expensive ?,0
tr7397 is your train id .,0
you are most welcome . do you have any other concerns or questions ?,1
where would you like to go ?,0
"there are 8 attractions in the south . would you prefer a museum , entertainment , or a nightclub ?",0
i ll need a little more information to book your taxi . what are your departure and destination location -s ? and what time would you like the taxi to pick you up ?,0
booking was successful . reference number is : vzrqhfhp . is there anything else i can help you with ?,0
"okay , how about lan hong house ? it is a chinese restsurant in the centre area and is in the moderate price range . will that work for you ?",1
tr7804 leaves at 17:17 . would you like to book a seat ?,0
no sorry that is a hotel .,1
what time would you like to leave or arrive by ?,0
"the soonest departure time would be at 19:00 on saturday , is that okay ?",1
you are welcome . please let us know if you need anything else .,0
"okay , i am showing 79 available attractions around town . is there a certain type you are interested in ?",1
do you have a food type preference ?,0
you are welcome . have a good day !,1
do you have a time that you need to leave or arrive by ?,1
your reservation number is l4fiu0qg . is there anything else i may help you with ?,1
wonderful ! have a great time !,1
thank you for contacting us . have a nice day .,0
i have made those reservations and your reference number is 3pqeeni7 .,0
"ok perfect . before i book , how many people will be staying at the hotel , what day you will be checking in , and how long you will be staying for please ?",1
"there are many trains , when would you like to depart ?",1
what will be your departure and arrival location -s ?,1
"it is free , and the postcode is cb23bu . is there anything else i can help you with ?",1
"i have alot of options for you , what would you like to do ?",0
"i was able to book it , reference number is ut2t6sj1 .",1
allenbell 's phone number is 01223210353 .,1
"you are welcome , have a great trip !",1
what time would you like that taxi ?,1
i have found acorn guest house which is a 4 star guesthouse and include -s free parking .,1
"i have the camboats located at the plough , green end , fen ditton .",1
there are quite a few options available to you . what day would you like to travel ?,0
there are 23 museums in cambridge . is there a specific area you would like ?,0
thank you for using our services . have a wonderful day !,1
"the address is back lane , cambourne . can i help you with anything else today ?",0
yes i found it in the north and it is moderate -ly priced . would you like to book it ?,1
the taxi will be available and we hope you enjoy your trip .,1
there are 6 indian restaurant -s located in the centre area . would you like more information on one ? i have heard the golden curry is good .,1
it is a 50-minute ride . can i help you with anything else ?,1
"your car will be a white volkswagen and the contact number is 07814597280 . thank you , and have a great day .",1
"yes , rosa 's bed and breakfast is a guesthouse located in the south part of town in the cheap price range . it has free parking and internet . would you like to book ?",1
great ! have a wonderful day ! goodbye !,1
i have found the rest of the hotel -s and guest houses that meet your needs . do you have a price range in mind ?,0
there is a train leaving at 22:11 . would you like me to book that for you ?,0
both are located in the city centre .,1
the entrance is free and the postcode is cb23bu . can i help you with anything else today ?,0
would you like to go to the centre or south part of town ?,0
"yes , i can take of that reservation for you .",1
avalon is a moderate price guesthouse on the north side of town . would you like me to book a room for you ?,1
thank you for contacting cambridge towninfo centre . have a nice day !,0
"there are three chinese restaurant -s in the centre that are in the cheap price range: charlie chan , rice house , and golden house . do you have a preference ?",1
their phone number is 01223324222 . is there anything else i can help you with ?,0
you are all set for checking in on friday . your reference number is 32gmtm5v . can i help with anything else ?,1
"sure . the museum of archaelogy and anthropology is located at university of cambridge , downing street and their phone number is 01223333516 . is there anything else i can assist you with ?",0
"booking was successful , the total fee is 19.6 gbp payable at the station . reference number is : 4j73xcbg . is there anything else i can help with ?",1
my system can only go so fast . i will work on booking this and be right back with you .,1
there are many museums in the east . cambridge artworks is a nice one .,0
there are 2 options . there is the eraina which is a nice place and the riverside brasserie . would you like more information ?,0
what is your destination ? and what day will you be traveling ?,0
booking completed ! booked car type : black volkwagen contact number : 07338019809,0
i have 4 options that meet the choice of your request though i done have the phone number of one . do you wish i help you choose one ?,1
would you like to book a room at the acorn guest house ?,0
"the latest one will arrive by then , would you like me to book that for you ?",0
"the tr0385 leaves at 19:21 , would that suit you ?",1
what day would you like to check in and how many days are you staying ?,0
that should be cambridge university botanic gardens located in bateman street . can i give you the phone number ?,1
it is a museum and it is free .,0
i was able to book that for you . the reference number is qhr6uo6i .,0
the tr0071 arrives in broxbourne on thursday at 14:01 . would you like a ticket ?,1
"your booking was successful , the total fee is 151.04 gbp payable at the station . reference number is : 144vdbrm . is there anything else i can help you with ?",0
your reference number is dkb62v27 . do you need anything else ?,1
the price for the train that will arrive at 14:23 and leaves at 11:40 is 75.10 pounds . is there anything i can assist you with ?,1
what time do you want to leave or arrive by ?,0
you are all set with a red bmw . the driver 's number is 07207233794 . can i help you with something else ?,1
sure for what length of stay and how many people please ?,1
this is a british restaurant found in the center of town that is in the expensive price range . what other information do you need ?,1
thank you for contacting us . have a great day !,0
"i apologize , we do not have any restaurant -s that serve unusual food in the north .",1
county folk museum ) } | general { none ( none = none ) } and cambridge and county folk museum is located at 2-1 castle street . entrance is 3.50 pounds . is there anything else i can help you with ?,0
can i do anything else for you today ?,1
"bridge guest house has all that you need , would you like to book that ?",1
"unfortunately , i could not find anything with 5 stars .",1
i have three restaurant -s . i would recommend the gandhi .,0
i have 4 trains available . do you have a preferred departure time ?,1
you are welcome . have a great day . goodbye .,0
you are welcome ! goodbye !,1
i have the riverside brasserie located in the center located at doubletree by hilton cambridge granta place mill lane . would you like me to book it for you ?,0
have a good day !,1
train tr4078 suits you needs and arrives by 15:07 . shall i book it for you ?,1
i am sorry . i mistook that price range . the anatolia is in the moderate range . would that work for you ?,1
the entry fee is 5 pounds .,1
what day and time would you like the reservation for ? how many will be in your party ?,0
"saigon city is in the expensive price range , and the postcode is cb41nl .",1
the postcode is cb23bu . can i help you with anything else ?,0
i can help ! for how many days starting when ?,1
wandlbury country park is a great park with free admission . the postcode is cb223ae . can i help with anything else ?,0
tr2938 leaves at 05:32 . would you like to book it ?,0
i have a 14:01 that arrives at 15:01 . would you like me to book it for you ?,0
can you also give me the address for the hotel,1
"you are booked , the reference number is zild4whb , can i help with anything else ?",1
it is architecture type . anything else ?,1
the phone number is 01223351707 and the address is 20 milton road chesterton . would you like to make a reservation ?,1
"you are welcome , please contact us if we can ever help you again .",1
your booking was successful . the reference number is px6xvgsj . can i help with anything else today ?,1
the price is 10.10 pounds . would you like me to book that train ?,1
tr5754 leaves at 11:24 . would you like to book a seat ?,0
warkworth house falls in the moderate price range . would you like me to book a room for you ?,1
train tr4678 from london to cambridge departs at 7:39 and arrives at 9:07 . the total fee of 26.56 gbp is payable at the station . reference number is 79zuo01j .,0
alexander bed and breakfast is located in the centre . they are located at 56 saint barnabas road .,1
unfortunately there are no lebanese restaurant -s in the cheap price range . would you like another cuisine type or price range ?,1
"i have one place in the cheap range , in the south area . would you like me to go on with booking ?",1
we have many great museums . is there a particular type you d like to visit ?,0
what time do you need to arrive by ?,0
there are 3 chinese restaurant -s meeting your requirement -s . may i recommend one for you ?,1
wonderful ! glad to have been of help . have a wonderful day !,1
little seoul is in postcode cb21dp .,0
where are you departing from ?,1
their phone number is 01223210353 . is there anything else i can help with ?,1
"i have successfully booked your reservation at golden house , your reference number is 0d4nxzfq .",1
i have the tandoori on the east side . would you like me to book it ?,0
"no problem , have a great day !",1
"ok , i have four trains that will get you there by 10:45 , how many tickets will you need to purchase ?",1
tr5933 leaves peterborough at 15:19 .,0
"thank you , goodbye .",0
your all set ! your reference number is nku3lcm7 . anything else i can help you with today ?,1
thank you for using this service,1
the tr5225 leaves at 12:16 . would you like to book it ?,1
"booking was not successful for that night at the acorn guest house , would you like me to try a different place ?",1
i was able to book a table for 6 at 12 noon on tuesday . your reference number is wc1zy82v .,0
thompsons lane fen ditton,0
tr4975 will get you to birmingham new street by 7:44 . how many seats will you need for that train ?,0
i have 4 restaurant -s that meet your criteria . is there a certain area you are interested in ?,1
all saints church has a free entrance fee .,0
i would suggest prezzo then . would you like for me to book it ?,1
it is a moderate -ly priced italian restaurant in the centre of town . would you like to book a table ?,0
"i was able to find it , it is located on saint andrew 's street , phone number is 01223334200 , and cb23ap is the postcode .",1
where are you leaving from ?,0
la mimosa is an expensive restaurant in the centre .,0
yes it is on the east side . anyhting else i may help you with today ?,1
great ! i have booked your taxi for you . it will be a white volvo and the contact number is 07828251776 .,1
what type of food would you like ?,0
what day would you like to travel ?,0
i have several options for you . what area would you like to dine in today ?,1
i can definite -ly help with that . when would you like the reservation for and for how many people ?,0
your car is a white volkswagen and the contact number is 07814597280 . can i help you with anything else ?,0
"my pleasure , enjoy your trip .",1
there are no cheap vegetarian restaurant -s . would you like to try something else ?,0
booking completed ! booked car type : blue skoda contact number : 07611523004,0
there are two turkish restaurant -s in the centre . i recommend anatolia . they are expensive .,0
your seats have been reserved . the total fee is 71.59 gbp payable at the station . your reference number is 3mfuv33s . is there anything else i can assist you with ?,1
there are 7 guesthouses that meet your criteria . might i recommend alexander bed and breakfast ?,1
"i found just one restaurant in the area . it is pizza hut cherry hinton , located at g4 cambridge leisure park clifton way cherry hinton . it is moderate -ly priced .",0
"the cost is 8.08 gbp per ticket , and the travel time is 38 minutes .",1
"yes , the bridge guest house is a 3 star guesthouse in the south . would you like me to book a room for you ?",0
the postcode for kambar is cb23qb .,1
the tr6203 costs 18.88 and gets you in at 15:51 . does that sound good ? i can book you a ticket if you like .,1
"the university arms hotel is in the centre of town , falls in the expensive price range , and has 4 stars . would you like to book a room ?",1
i am glad i could help .,1
"we have 2 in the center , de luca cucina and bar , and riverside brasserie , they are great eats .",1
there are many options available to you . may i suggest cocum ?,0
"there are several museums in the west . some of the more popular ones are the museum of classical archaeology , the lynne strover gallery , and the cafe jello gallery",1
king 's college is a college and is located in the centre of town . there is no entrance fee .,1
it will arrive at 16:08,1
booking completed ! booked car type : black skoda contact number : 07804688108 is there anything else i can help you with ?,1
you have a great day !,1
how many tickets would you like to book ?,0
thank you for contacting us . have a great day !,0
sure . how many people will be dining on tuesday ?,1
"i am sorry , i was unable to book for sunday . would you be able to stay for a different number of nights ?",0
"the huntingdon marriott is moderate -ly priced , and the university arms hotel is expensive range . do you have a preference ?",0
"i will book it for you , is there anything else i can do for you ?",0
"there are two swimming pools in the north , jesus green outdoor pool and kings hedges learner pool . would you like the addresses ?",1
sure . i found 2 guesthouses . one with 4 stars and one with 0 stars . do you have a preference ?,1
i would recommend the tandoori palace . would you like me to make a reservation for you ?,0
there are multiple trains available to you . where are you departing from and what is your destination please ?,1
booking was successful . reference number is : wguyagn2 . is there anything else i can help you with today ?,0
you are welcome . good-bye .,1
and where would you like your train to take you ?,1
you are welcome . have a nice day .,0
"how about whale of a time ? it is an entertainment attraction in the west . the address is unit 8 , viking way , bar hill .",1
how many people will be staying ?,0
you are all ready to go ! the reference number is bh58jxs3 .,1
ok . you are all set for the acorn guest house on sunday . the reference number is rlsl7bti . can i help you with anything else ?,1
i do not have anything in centre . would you like to try another type of food or area ?,0
"the cambridge belfry is in the west , cheap , 4 star , with internet and parking .",0
how about the cambridge contemporary art museum ? it is on 6 trinity street and the admission is free .,1
of course . i am glad we could help .,1
the address is thompsons lane fen ditton with a phone number of 01223362525 . the postcode is cb58aq .,1
the tr9345 leaves at 12:19,0
unfortunately there are no expensive hotel -s in the north . i could check another area if you would like .,1
"tr4975 leaves from cambridge at 5:01 , travels for 163 minutes , and arrives at birmingham new street at 07:44 . it costs 60.08 . would you like me to book it ?",1
"i have 3 trains matching your request . the 3 trains leave on monday at 05:29 , 07:29 , and 09:29 . was there one that you preferred ?",1
you are welcome . have a nice day !,0
what time would you like to leave by ?,0
for how many people and how many days ?,1
what day and time do you need to travel ?,0
yes it is in the expensive price range,0
you are welcome . have a great day .,0
try backstreet bistro its located on 2 sturton street city centre .,1
alright have a great time . and do not hesitate to call again if you need more help .,1
what area would you prefer to stay in ? this will help narrow down your options .,1
enjoy ! goodbye !,1
of coursethe address is 191 histon road chesterton cb43hl and the phone number is 01223350688,1
cambridge lodge hotel 139 huntingdon road city centre .,0
there are 133 trains that travel that route . what day and time would you like to travel ?,1
the taj tandoori is located in the south at 64 cherry hinton road and is expensive . would you like to book a table ?,0
i have booked you on train tr5435 departing cambridge at 15:02 and arriving birmingham new street at 17:44 . would you like me to book this ?,0
it is a moderate -ly priced restaurant in the east that serves italian food . can i five you the address ?,1
"yes , it has free wifi . would you like to book a room ? or maybe hear about some of the other options ?",1
cafe jello is a museum in the west part of town .,1
"it is located in the west , is expensive and has 4 stars .",1
the price of the train ride is 8.08 pounds per person .,0
where are you leaving from and where are you going to ?,1
i have booked a yellow ford with contact 07869666997,1
i have 7 in the west area . would you like information about the kettle 's yard or cafe jello gallery maybe ?,1
i have booked you a taxi . it will be a white tesla . is there anything else i can help with ?,0
"yes , all of them have free parking . which part of the city would you like to stay ?",1
you are welcome . enjoy your stay .,1
"the train id is tr9427 , the price is 10.10 pounds and it is a 28 minute trip . would you like me to book a ticket for you ?",0
you are welcome ! have a great day !,0
"sure the adc theatre is located at park street , postcode cb58as , their phone number 01223300085 .",1
i can certain -ly help you with that . where are you traveling to ?,1
"i am sorry , but there are not any swimming pools in the south area . there are 2 parks and a cinema . are you interested in one of these ? or something else ?",1
churchill college is on the west side . the phone number is 01223336233 . the postcode is cb30ds . is there anything else i can help with ?,0
there are 11 museums in the centre . would you like me to recommend one ?,1
i recommend cambridge artworks . it is free to visit .,0
"yes , it does offer both free wifi and free parking . would you like me to make a reservation for you ?",0
i have several trains available . how many tickets do you need ?,0
"there are more than 70 trains to bishops stratford , could you tell me what day you would like to leave , where you would like to leave from , and the times .",1
"there are 23 guesthouses with free wifi . do you have a price range , area or star rating you d prefer ?",0
i can definite -ly help with that . where will you be departing from and arriving to ?,0
"thank you , goodbye .",0
we have the university arms hotel . it is located in centre and has wifi and parking . would you like me to book that for you ?,1
sure thing ! is there a particular time you would like to leave or arrive by ?,1
you are welcome ! have a great day !,0
i found allenbell to meet your needs . would you like me to book that for you ?,1
"i can , would you like to take a taxi and from where ?",1
"yes , there are 11 museums . i would recommend broughton house gallery . it is at 98 king street cb11ln and has free entrance . would that work for you ?",1
their phone number is 01223351241 .,0
"i have booked you at the hotpot , reference number is clzspxuk . is there anything else i can do for you today ?",0
the fez club is located at 8 market passage and has a 5 pounds entrance fee . would you like me to make a booking for you ?,0
your booking was successful . your reference number is azhhem1u . can i assist you with anything else ?,0
yes i have one located on the east side .,1
is there anything else i can help you with today ?,1
"i am so sorry about any confusion . i have asian oriental food at yippee noodle bar , and british food such as the oak bistro .",1
there are nine indian restaurant -s in centre what price range do you want ?,1
you are welcome ! have a nice day !,0
"booking was successful , the total fee is 75.09 gbp payable at the station . reference number is : 3d1ah8pm .",0
tr7208 will leave at 21:01 . would you like to book a seat ?,0
express by holiday inn cambridge has free parking . that looks to be the only option available .,1
i am sorry but there are no restaurant -s that fit that criteria in the centre .,1
you are welcome . please contact us again if you need more help .,0
thank you for using our service . have a great day !,0
"it is a short trip , the travel time is 17 minutes and it costs 4.40 pounds per ticket .",0
the riverside brasserie is good and is located at the doubletree by hilton . can i reserve a table for you ?,1
i have booked a table for 6 people at ask for sunday at 18:45 . the reference number is y2y8qyby .,0
thank you and have a wonderful day !,1
christ 's college is in the centre area on saint andrew 's street and is free to get in .,0
your booking was successful . your reference number is hhfeegnf . can i assist you with anything else ?,0
your table has been successfully booked for saturday . your reference number is mxdosqaq . is there anything else i can help you with ?,1
you are welcome . have a great day .,0
you are welcome . have a great day !,0
"okay , what day did you have in mind ?",1
archway house is a moderate -ly priced guesthouse that fits your needs . would you like me to book it for you ?,0
"thank you , goodbye .",0
there are a couple restaurant -s in centre that fit that criteria . la mimosa or shiraz restaurant .,0
there are 33 restaurant -s in the centre of town . what type of food would you like ?,0
"thank you , goodbye .",0
"it is no problem , contact us again any time .",1
yes it is rated 4 stars .,0
"there are 5 local colleges , do you have a particular area you are interested in ?",1
"i would be happy to make that reservation for you , what time would you like that for ?",1
how many tickets do you need ?,0
"i can book that for you as well , how many days are you staying ?",1
you are welcome ! have a nice day !,0
"i can book you a taxi , can you tell me the arrival or departure time ?",1
"most of the museums in town are free , but holy trinity church is a great place to visit . they are at market street . and their address is free entrance .",0
you are welcome . have a great day !,0
where will you be leaving from ?,0
there are 6 attractions . do you have an area or price range in mind ?,0
i have 14 hotel -s that meet your criteria . i can narrow that down further depending on which part of town you want to stay in .,1
restaurant one seven serves british food and is in the moderate price range .,0
the travel time for the trip is 88 minutes one way .,1
"i am sorry , i do not have a moderate -ly priced vietnamese restaurant . will anything else do ?",1
"sure , how many will be in your party and what time would you like to dine ?",1
"the junction theatre is located at cambridge leisure park , clifton way in the south .",0
"i sure can . i have a table for 8 booked for you at the bedouin , for 15:30 . they will hold that for fifteen minutes .",1
you are welcome . thank you for using the towninfo centre . goodbye .,1
your reservation has been booked on wednesday for 4 people at 17:30 . reference number is m3tw6mpa .,1
okay ! would you like for me to book you a ticket ?,1
the closest one is tr8185 it leaves at 13:36 would you like me to book it for you ?,1
i can help with that . where will you be departing from and on what day and time ?,0
"okay , i recommend prezzo in the west . would you like their information ?",1
"there is a cinema , a museum , a theatre , a park , a nightclub , a college , a park , a museum , a restaurant , or there is",0
cityroomz is nice . free internet too ! may i book a room for you today ?,1
is there anything else i can help you with today ?,1
the price is 9.80 pounds per ticket . would you like me to book you passage ?,1
"yes , it is located at 451 newmarket road in fen ditton . can i book a table for you ?",1
you are welcome ! have a great day !,0
what type of attraction would you like to go to ?,1
"yes , it does . would you like me to book it for you ?",0
you are quite welcome . thanks for contacting the cambridge towninfo centre and have a great day !,1
no problem . i have got a taxi booked for you .,1
you are welcome . have a great day !,0
no problem ! i have booked you a reservation at the gardenia for monday at 15:15 for 7 people . the reference number is 3b3402qr . is there anything else ?,1
"we have 5 guesthouses that is all in the cheap price range . all have free internet and parking . 3 in the eastside , 1 west , and 1 centre .",1
i have,0
your very welcome and have a nice day .,1
"sure , how many days and how many people ?",1
the only place available is the el shaddai . would you like for me to book a room ?,1
what time and date would you like the reservation for ?,1
"it is free to get in , and the post code is cb30af . can i help you with anything else ?",0
i have booked a taxi for you . the car type is a blue volvo and the contact number is 07729446320 .,0
thanks for using the cambridge towninfo centre . goodbye !,1
glad i could help you today . have a nice day !,1
the botanic gardens is in the centre . do you have a preference for area or type of food ?,0
their postcode is cb58as and their address is park street .,1
you are welcome . may i help with any other bookings ?,1
your booking was successful . the reference number is vy4y4erg . can i help you with anything else ?,0
you are very welcome . please let us know if you need anything else .,0
kohinoor is the number for them . the number is 01223323639 . is there anything else i can help you with ?,0
what is your destination ?,0
01223312112 and free admission !,1
"the booking of tr2164 was successful , the total fee is 75.09 gbp payable at the station . reference number is : nxksu2zz . is there anything else i can help you with ?",1
you are very welcome ! have a great day !,0
"thank you , if you need anything else let me know . good bye .",1
the post code is cb21rt . will that be all today ?,1
we have quite a few options . what is your price range ?,0
"there are many ! what is your departure station , and what day are you traveling ?",1
"i have booked you a taxi . be expecting a blue tesla . if you need to reach them , their phone number is 07879609782 . anything else i can help with ?",0
i d be happy to help with that . what is your destination and day of travel ?,0
your table will be reserved for 15 minutes . your reference number is of78tyxx . can i help you with anything else ?,0
"i would recommend panahar , it is an expensive indian restaurant at 8 norfolk street .",1
there are a number of guesthouses in the area with free parking . do you have a preference for price range or area that you want to stay ?,1
there are several trains departing from ely on saturday . what time would you like to leave ?,1
which day would you be traveling ?,1
the train id is tr3948 .,0
their number is 01223331100 . is there anything else i can help you with ?,0
that restaurant is located in the centre of town on corn exchange street and their phone number is 01223308871 . is there anything else i can assist you with ?,1
the price of the train is 16.50 pounds .,0
may i ask where you are travelling to ? and what day ?,1
there are 5 options .,0
thank you for using our service . have a great day !,0
thank you for contacting us and have a nice day .,0
it would cost 16.50 pounds .,1
"that is interesting , considering you are the customer ! can you tell me how many tickets you will need on that train ?",1
is there nothing else you need ?,1
their postcode is cb23pj . is there anything else i can help you with today ?,0
"booking was successful , the total fee is 66.39 gbp payable at the station . reference number is : 8gvknm9j .",0
the one i recommend is the people 's portraits exhibition at girton college . it is free to get in . their postcode is cb3ojg . is there any other information i can provide ?,1
you are very welcome . have a great day .,0
how about tr9345 ? it leaves at 12:19 .,1
a black lexus will pick you up at 7:15 . the contact number is 07495116373 . is there anything else ?,0
there are 23 museums listed . is there an area of town you prefer ?,1
the departure time is 9:24 and the price is 80.8gbp payable at the station .,1
i have several place -s are you preferring pasta or pizza ?,1
the postcode is cb23ar . would you like me to book it for you ?,0
sure . where will you be departing from and where do you want to go ?,1
"the grafton hotel restaurant is available , what day and time would you like ?",0
i have 9 indian restaurant -s in the centre of town . do you have a price range in mind ?,0
what time would you like to travel ?,0
the address is cambridge leisure park clifton way cherry hinton and the phone number is 01223412430 . is there anything else i can help you with ?,0
there are five entertainment attractions in town . is there a particular area you would like to visit ?,0
i d be happy to help ! where are you going ?,0
there is cambridge artworks . the entry is also free .,1
you are welcome . have a great day !,0
